# Selection : patch(inletGeo)
# Faces  :    276
# Area   :    2.444609e-05
# Time        	areaAverage(U)
0.122477      	(0.000000e+00 -3.000360e-01 0.000000e+00)
0.122539      	(0.000000e+00 -3.006148e-01 0.000000e+00)
0.122601      	(0.000000e+00 -3.011942e-01 0.000000e+00)
0.122663      	(0.000000e+00 -3.017743e-01 0.000000e+00)
0.122726      	(0.000000e+00 -3.023551e-01 0.000000e+00)
0.122787      	(0.000000e+00 -3.029315e-01 0.000000e+00)
0.122849      	(0.000000e+00 -3.035086e-01 0.000000e+00)
0.122911      	(0.000000e+00 -3.040864e-01 0.000000e+00)
0.122972      	(0.000000e+00 -3.046647e-01 0.000000e+00)
0.123033      	(0.000000e+00 -3.052387e-01 0.000000e+00)
0.123094      	(0.000000e+00 -3.058133e-01 0.000000e+00)
0.123156      	(0.000000e+00 -3.063885e-01 0.000000e+00)
0.123217      	(0.000000e+00 -3.069643e-01 0.000000e+00)
0.123277      	(0.000000e+00 -3.075357e-01 0.000000e+00)
0.123338      	(0.000000e+00 -3.081076e-01 0.000000e+00)
0.123398      	(0.000000e+00 -3.086801e-01 0.000000e+00)
0.123459      	(0.000000e+00 -3.092533e-01 0.000000e+00)
0.123519      	(0.000000e+00 -3.098217e-01 0.000000e+00)
0.123579      	(0.000000e+00 -3.103908e-01 0.000000e+00)
0.123639      	(0.000000e+00 -3.109605e-01 0.000000e+00)
0.123699      	(0.000000e+00 -3.115308e-01 0.000000e+00)
0.123759      	(0.000000e+00 -3.121017e-01 0.000000e+00)
0.123818      	(0.000000e+00 -3.126677e-01 0.000000e+00)
0.123878      	(0.000000e+00 -3.132343e-01 0.000000e+00)
0.123937      	(0.000000e+00 -3.138015e-01 0.000000e+00)
0.123997      	(0.000000e+00 -3.143693e-01 0.000000e+00)
0.124056      	(0.000000e+00 -3.149321e-01 0.000000e+00)
0.124114      	(0.000000e+00 -3.154954e-01 0.000000e+00)
0.124173      	(0.000000e+00 -3.160593e-01 0.000000e+00)
0.124232      	(0.000000e+00 -3.166238e-01 0.000000e+00)
0.124291      	(0.000000e+00 -3.171889e-01 0.000000e+00)
0.124349      	(0.000000e+00 -3.177487e-01 0.000000e+00)
0.124408      	(0.000000e+00 -3.183092e-01 0.000000e+00)
0.124466      	(0.000000e+00 -3.188701e-01 0.000000e+00)
0.124524      	(0.000000e+00 -3.194316e-01 0.000000e+00)
0.124582      	(0.000000e+00 -3.199937e-01 0.000000e+00)
0.12464       	(0.000000e+00 -3.205504e-01 0.000000e+00)
0.124698      	(0.000000e+00 -3.211075e-01 0.000000e+00)
0.124755      	(0.000000e+00 -3.216653e-01 0.000000e+00)
0.124813      	(0.000000e+00 -3.222235e-01 0.000000e+00)
0.12487       	(0.000000e+00 -3.227823e-01 0.000000e+00)
0.124928      	(0.000000e+00 -3.233417e-01 0.000000e+00)
0.124985      	(0.000000e+00 -3.238953e-01 0.000000e+00)
0.125042      	(0.000000e+00 -3.244494e-01 0.000000e+00)
0.125099      	(0.000000e+00 -3.250040e-01 0.000000e+00)
0.125156      	(0.000000e+00 -3.255592e-01 0.000000e+00)
0.125213      	(0.000000e+00 -3.261149e-01 0.000000e+00)
0.125269      	(0.000000e+00 -3.266646e-01 0.000000e+00)
0.125326      	(0.000000e+00 -3.272147e-01 0.000000e+00)
0.125382      	(0.000000e+00 -3.277654e-01 0.000000e+00)
0.125438      	(0.000000e+00 -3.283166e-01 0.000000e+00)
0.125495      	(0.000000e+00 -3.288684e-01 0.000000e+00)
0.125551      	(0.000000e+00 -3.294206e-01 0.000000e+00)
0.125607      	(0.000000e+00 -3.299664e-01 0.000000e+00)
0.125662      	(0.000000e+00 -3.305127e-01 0.000000e+00)
0.125718      	(0.000000e+00 -3.310595e-01 0.000000e+00)
0.125773      	(0.000000e+00 -3.316068e-01 0.000000e+00)
0.125829      	(0.000000e+00 -3.321546e-01 0.000000e+00)
0.125885      	(0.000000e+00 -3.327029e-01 0.000000e+00)
0.12594       	(0.000000e+00 -3.332517e-01 0.000000e+00)
0.125995      	(0.000000e+00 -3.337935e-01 0.000000e+00)
0.12605       	(0.000000e+00 -3.343359e-01 0.000000e+00)
0.126105      	(0.000000e+00 -3.348787e-01 0.000000e+00)
0.12616       	(0.000000e+00 -3.354219e-01 0.000000e+00)
0.126215      	(0.000000e+00 -3.359657e-01 0.000000e+00)
0.126269      	(0.000000e+00 -3.365099e-01 0.000000e+00)
0.126324      	(0.000000e+00 -3.370546e-01 0.000000e+00)
0.126378      	(0.000000e+00 -3.375918e-01 0.000000e+00)
0.126432      	(0.000000e+00 -3.381294e-01 0.000000e+00)
0.126486      	(0.000000e+00 -3.386675e-01 0.000000e+00)
0.12654       	(0.000000e+00 -3.392061e-01 0.000000e+00)
0.126595      	(0.000000e+00 -3.397451e-01 0.000000e+00)
0.126649      	(0.000000e+00 -3.402845e-01 0.000000e+00)
0.126703      	(0.000000e+00 -3.408245e-01 0.000000e+00)
0.126757      	(0.000000e+00 -3.413648e-01 0.000000e+00)
0.12681       	(0.000000e+00 -3.418968e-01 0.000000e+00)
0.126863      	(0.000000e+00 -3.424292e-01 0.000000e+00)
0.126916      	(0.000000e+00 -3.429621e-01 0.000000e+00)
0.126969      	(0.000000e+00 -3.434954e-01 0.000000e+00)
0.127023      	(0.000000e+00 -3.440291e-01 0.000000e+00)
0.127076      	(0.000000e+00 -3.445633e-01 0.000000e+00)
0.127129      	(0.000000e+00 -3.450979e-01 0.000000e+00)
0.127182      	(0.000000e+00 -3.456329e-01 0.000000e+00)
0.127235      	(0.000000e+00 -3.461684e-01 0.000000e+00)
0.127288      	(0.000000e+00 -3.467043e-01 0.000000e+00)
0.127341      	(0.000000e+00 -3.472304e-01 0.000000e+00)
0.127393      	(0.000000e+00 -3.477568e-01 0.000000e+00)
0.127445      	(0.000000e+00 -3.482837e-01 0.000000e+00)
0.127497      	(0.000000e+00 -3.488110e-01 0.000000e+00)
0.127549      	(0.000000e+00 -3.493387e-01 0.000000e+00)
0.127601      	(0.000000e+00 -3.498669e-01 0.000000e+00)
0.127653      	(0.000000e+00 -3.503954e-01 0.000000e+00)
0.127706      	(0.000000e+00 -3.509244e-01 0.000000e+00)
0.127758      	(0.000000e+00 -3.514538e-01 0.000000e+00)
0.12781       	(0.000000e+00 -3.519836e-01 0.000000e+00)
0.127862      	(0.000000e+00 -3.525138e-01 0.000000e+00)
0.127913      	(0.000000e+00 -3.530318e-01 0.000000e+00)
0.127964      	(0.000000e+00 -3.535502e-01 0.000000e+00)
0.128015      	(0.000000e+00 -3.540690e-01 0.000000e+00)
0.128066      	(0.000000e+00 -3.545882e-01 0.000000e+00)
0.128117      	(0.000000e+00 -3.551077e-01 0.000000e+00)
0.128167      	(0.000000e+00 -3.556277e-01 0.000000e+00)
0.128218      	(0.000000e+00 -3.561481e-01 0.000000e+00)
0.128269      	(0.000000e+00 -3.566688e-01 0.000000e+00)
0.12832       	(0.000000e+00 -3.571899e-01 0.000000e+00)
0.128371      	(0.000000e+00 -3.577115e-01 0.000000e+00)
0.128422      	(0.000000e+00 -3.582334e-01 0.000000e+00)
0.128473      	(0.000000e+00 -3.587557e-01 0.000000e+00)
0.128524      	(0.000000e+00 -3.592784e-01 0.000000e+00)
0.128575      	(0.000000e+00 -3.598015e-01 0.000000e+00)
0.128624      	(0.000000e+00 -3.603069e-01 0.000000e+00)
0.128673      	(0.000000e+00 -3.608127e-01 0.000000e+00)
0.128722      	(0.000000e+00 -3.613188e-01 0.000000e+00)
0.128771      	(0.000000e+00 -3.618253e-01 0.000000e+00)
0.12882       	(0.000000e+00 -3.623322e-01 0.000000e+00)
0.12887       	(0.000000e+00 -3.628394e-01 0.000000e+00)
0.128919      	(0.000000e+00 -3.633470e-01 0.000000e+00)
0.128968      	(0.000000e+00 -3.638549e-01 0.000000e+00)
0.129017      	(0.000000e+00 -3.643632e-01 0.000000e+00)
0.129066      	(0.000000e+00 -3.648719e-01 0.000000e+00)
0.129115      	(0.000000e+00 -3.653809e-01 0.000000e+00)
0.129164      	(0.000000e+00 -3.658902e-01 0.000000e+00)
0.129214      	(0.000000e+00 -3.664000e-01 0.000000e+00)
0.129263      	(0.000000e+00 -3.669100e-01 0.000000e+00)
0.129312      	(0.000000e+00 -3.674205e-01 0.000000e+00)
0.129361      	(0.000000e+00 -3.679313e-01 0.000000e+00)
0.12941       	(0.000000e+00 -3.684424e-01 0.000000e+00)
0.129459      	(0.000000e+00 -3.689539e-01 0.000000e+00)
0.129509      	(0.000000e+00 -3.694657e-01 0.000000e+00)
0.129558      	(0.000000e+00 -3.699779e-01 0.000000e+00)
0.129607      	(0.000000e+00 -3.704905e-01 0.000000e+00)
0.129656      	(0.000000e+00 -3.710034e-01 0.000000e+00)
0.129705      	(0.000000e+00 -3.715167e-01 0.000000e+00)
0.129747      	(0.000000e+00 -3.719569e-01 0.000000e+00)
0.129789      	(0.000000e+00 -3.723973e-01 0.000000e+00)
0.129831      	(0.000000e+00 -3.728381e-01 0.000000e+00)
0.129874      	(0.000000e+00 -3.732790e-01 0.000000e+00)
0.129916      	(0.000000e+00 -3.737203e-01 0.000000e+00)
0.129958      	(0.000000e+00 -3.741618e-01 0.000000e+00)
0.13          	(0.000000e+00 -3.746035e-01 0.000000e+00)
0.130048      	(0.000000e+00 -3.751104e-01 0.000000e+00)
0.130097      	(0.000000e+00 -3.756176e-01 0.000000e+00)
0.130145      	(0.000000e+00 -3.761252e-01 0.000000e+00)
0.130193      	(0.000000e+00 -3.766306e-01 0.000000e+00)
0.130241      	(0.000000e+00 -3.771363e-01 0.000000e+00)
0.130289      	(0.000000e+00 -3.776424e-01 0.000000e+00)
0.130337      	(0.000000e+00 -3.781488e-01 0.000000e+00)
0.130385      	(0.000000e+00 -3.786530e-01 0.000000e+00)
0.130433      	(0.000000e+00 -3.791575e-01 0.000000e+00)
0.130481      	(0.000000e+00 -3.796624e-01 0.000000e+00)
0.130528      	(0.000000e+00 -3.801650e-01 0.000000e+00)
0.130576      	(0.000000e+00 -3.806680e-01 0.000000e+00)
0.130624      	(0.000000e+00 -3.811713e-01 0.000000e+00)
0.130671      	(0.000000e+00 -3.816749e-01 0.000000e+00)
0.130718      	(0.000000e+00 -3.821763e-01 0.000000e+00)
0.130766      	(0.000000e+00 -3.826780e-01 0.000000e+00)
0.130813      	(0.000000e+00 -3.831800e-01 0.000000e+00)
0.13086       	(0.000000e+00 -3.836798e-01 0.000000e+00)
0.130907      	(0.000000e+00 -3.841798e-01 0.000000e+00)
0.130955      	(0.000000e+00 -3.846802e-01 0.000000e+00)
0.131001      	(0.000000e+00 -3.851783e-01 0.000000e+00)
0.131048      	(0.000000e+00 -3.856767e-01 0.000000e+00)
0.131095      	(0.000000e+00 -3.861754e-01 0.000000e+00)
0.131142      	(0.000000e+00 -3.866744e-01 0.000000e+00)
0.131189      	(0.000000e+00 -3.871711e-01 0.000000e+00)
0.131235      	(0.000000e+00 -3.876680e-01 0.000000e+00)
0.131282      	(0.000000e+00 -3.881653e-01 0.000000e+00)
0.131328      	(0.000000e+00 -3.886603e-01 0.000000e+00)
0.131375      	(0.000000e+00 -3.891555e-01 0.000000e+00)
0.131421      	(0.000000e+00 -3.896510e-01 0.000000e+00)
0.131467      	(0.000000e+00 -3.901468e-01 0.000000e+00)
0.131513      	(0.000000e+00 -3.906403e-01 0.000000e+00)
0.13156       	(0.000000e+00 -3.911340e-01 0.000000e+00)
0.131606      	(0.000000e+00 -3.916280e-01 0.000000e+00)
0.131652      	(0.000000e+00 -3.921223e-01 0.000000e+00)
0.131698      	(0.000000e+00 -3.926142e-01 0.000000e+00)
0.131744      	(0.000000e+00 -3.931063e-01 0.000000e+00)
0.131789      	(0.000000e+00 -3.935988e-01 0.000000e+00)
0.131835      	(0.000000e+00 -3.940915e-01 0.000000e+00)
0.131881      	(0.000000e+00 -3.945818e-01 0.000000e+00)
0.131927      	(0.000000e+00 -3.950723e-01 0.000000e+00)
0.131972      	(0.000000e+00 -3.955631e-01 0.000000e+00)
0.132018      	(0.000000e+00 -3.960542e-01 0.000000e+00)
0.132063      	(0.000000e+00 -3.965428e-01 0.000000e+00)
0.132108      	(0.000000e+00 -3.970317e-01 0.000000e+00)
0.132154      	(0.000000e+00 -3.975208e-01 0.000000e+00)
0.132199      	(0.000000e+00 -3.980103e-01 0.000000e+00)
0.132244      	(0.000000e+00 -3.984971e-01 0.000000e+00)
0.132289      	(0.000000e+00 -3.989843e-01 0.000000e+00)
0.132334      	(0.000000e+00 -3.994717e-01 0.000000e+00)
0.13238       	(0.000000e+00 -3.999593e-01 0.000000e+00)
0.132424      	(0.000000e+00 -4.004444e-01 0.000000e+00)
0.132469      	(0.000000e+00 -4.009297e-01 0.000000e+00)
0.132514      	(0.000000e+00 -4.014153e-01 0.000000e+00)
0.132559      	(0.000000e+00 -4.019012e-01 0.000000e+00)
0.132603      	(0.000000e+00 -4.023844e-01 0.000000e+00)
0.132648      	(0.000000e+00 -4.028679e-01 0.000000e+00)
0.132693      	(0.000000e+00 -4.033517e-01 0.000000e+00)
0.132737      	(0.000000e+00 -4.038357e-01 0.000000e+00)
0.132782      	(0.000000e+00 -4.043199e-01 0.000000e+00)
0.132826      	(0.000000e+00 -4.048015e-01 0.000000e+00)
0.13287       	(0.000000e+00 -4.052833e-01 0.000000e+00)
0.132914      	(0.000000e+00 -4.057653e-01 0.000000e+00)
0.132959      	(0.000000e+00 -4.062476e-01 0.000000e+00)
0.133003      	(0.000000e+00 -4.067272e-01 0.000000e+00)
0.133047      	(0.000000e+00 -4.072070e-01 0.000000e+00)
0.133091      	(0.000000e+00 -4.076870e-01 0.000000e+00)
0.133135      	(0.000000e+00 -4.081673e-01 0.000000e+00)
0.133179      	(0.000000e+00 -4.086479e-01 0.000000e+00)
0.133223      	(0.000000e+00 -4.091256e-01 0.000000e+00)
0.133266      	(0.000000e+00 -4.096036e-01 0.000000e+00)
0.13331       	(0.000000e+00 -4.100818e-01 0.000000e+00)
0.133354      	(0.000000e+00 -4.105602e-01 0.000000e+00)
0.133397      	(0.000000e+00 -4.110389e-01 0.000000e+00)
0.133441      	(0.000000e+00 -4.115147e-01 0.000000e+00)
0.133484      	(0.000000e+00 -4.119907e-01 0.000000e+00)
0.133528      	(0.000000e+00 -4.124670e-01 0.000000e+00)
0.133571      	(0.000000e+00 -4.129435e-01 0.000000e+00)
0.133615      	(0.000000e+00 -4.134203e-01 0.000000e+00)
0.133658      	(0.000000e+00 -4.138940e-01 0.000000e+00)
0.133701      	(0.000000e+00 -4.143680e-01 0.000000e+00)
0.133744      	(0.000000e+00 -4.148422e-01 0.000000e+00)
0.133787      	(0.000000e+00 -4.153167e-01 0.000000e+00)
0.13383       	(0.000000e+00 -4.157914e-01 0.000000e+00)
0.133873      	(0.000000e+00 -4.162630e-01 0.000000e+00)
0.133916      	(0.000000e+00 -4.167349e-01 0.000000e+00)
0.133959      	(0.000000e+00 -4.172070e-01 0.000000e+00)
0.134002      	(0.000000e+00 -4.176793e-01 0.000000e+00)
0.134045      	(0.000000e+00 -4.181518e-01 0.000000e+00)
0.134087      	(0.000000e+00 -4.186212e-01 0.000000e+00)
0.13413       	(0.000000e+00 -4.190908e-01 0.000000e+00)
0.134172      	(0.000000e+00 -4.195606e-01 0.000000e+00)
0.134215      	(0.000000e+00 -4.200307e-01 0.000000e+00)
0.134257      	(0.000000e+00 -4.205010e-01 0.000000e+00)
0.1343        	(0.000000e+00 -4.209715e-01 0.000000e+00)
0.134342      	(0.000000e+00 -4.214387e-01 0.000000e+00)
0.134384      	(0.000000e+00 -4.219062e-01 0.000000e+00)
0.134426      	(0.000000e+00 -4.223738e-01 0.000000e+00)
0.134469      	(0.000000e+00 -4.228417e-01 0.000000e+00)
0.134511      	(0.000000e+00 -4.233098e-01 0.000000e+00)
0.134553      	(0.000000e+00 -4.237782e-01 0.000000e+00)
0.134595      	(0.000000e+00 -4.242431e-01 0.000000e+00)
0.134637      	(0.000000e+00 -4.247082e-01 0.000000e+00)
0.134679      	(0.000000e+00 -4.251736e-01 0.000000e+00)
0.134721      	(0.000000e+00 -4.256392e-01 0.000000e+00)
0.134763      	(0.000000e+00 -4.261049e-01 0.000000e+00)
0.134805      	(0.000000e+00 -4.265709e-01 0.000000e+00)
0.134846      	(0.000000e+00 -4.270334e-01 0.000000e+00)
0.134888      	(0.000000e+00 -4.274961e-01 0.000000e+00)
0.134929      	(0.000000e+00 -4.279589e-01 0.000000e+00)
0.134971      	(0.000000e+00 -4.284220e-01 0.000000e+00)
0.135012      	(0.000000e+00 -4.288853e-01 0.000000e+00)
0.135054      	(0.000000e+00 -4.293488e-01 0.000000e+00)
0.135095      	(0.000000e+00 -4.298086e-01 0.000000e+00)
0.135136      	(0.000000e+00 -4.302687e-01 0.000000e+00)
0.135178      	(0.000000e+00 -4.307289e-01 0.000000e+00)
0.135219      	(0.000000e+00 -4.311893e-01 0.000000e+00)
0.13526       	(0.000000e+00 -4.316499e-01 0.000000e+00)
0.135301      	(0.000000e+00 -4.321108e-01 0.000000e+00)
0.135342      	(0.000000e+00 -4.325718e-01 0.000000e+00)
0.135383      	(0.000000e+00 -4.330290e-01 0.000000e+00)
0.135424      	(0.000000e+00 -4.334863e-01 0.000000e+00)
0.135465      	(0.000000e+00 -4.339439e-01 0.000000e+00)
0.135506      	(0.000000e+00 -4.344017e-01 0.000000e+00)
0.135547      	(0.000000e+00 -4.348596e-01 0.000000e+00)
0.135588      	(0.000000e+00 -4.353177e-01 0.000000e+00)
0.135628      	(0.000000e+00 -4.357761e-01 0.000000e+00)
0.135669      	(0.000000e+00 -4.362346e-01 0.000000e+00)
0.13571       	(0.000000e+00 -4.366890e-01 0.000000e+00)
0.13575       	(0.000000e+00 -4.371436e-01 0.000000e+00)
0.135791      	(0.000000e+00 -4.375984e-01 0.000000e+00)
0.135831      	(0.000000e+00 -4.380534e-01 0.000000e+00)
0.135872      	(0.000000e+00 -4.385086e-01 0.000000e+00)
0.135912      	(0.000000e+00 -4.389639e-01 0.000000e+00)
0.135953      	(0.000000e+00 -4.394195e-01 0.000000e+00)
0.135993      	(0.000000e+00 -4.398707e-01 0.000000e+00)
0.136033      	(0.000000e+00 -4.403221e-01 0.000000e+00)
0.136073      	(0.000000e+00 -4.407737e-01 0.000000e+00)
0.136113      	(0.000000e+00 -4.412254e-01 0.000000e+00)
0.136153      	(0.000000e+00 -4.416774e-01 0.000000e+00)
0.136193      	(0.000000e+00 -4.421295e-01 0.000000e+00)
0.136233      	(0.000000e+00 -4.425818e-01 0.000000e+00)
0.136273      	(0.000000e+00 -4.430342e-01 0.000000e+00)
0.136313      	(0.000000e+00 -4.434869e-01 0.000000e+00)
0.136353      	(0.000000e+00 -4.439348e-01 0.000000e+00)
0.136393      	(0.000000e+00 -4.443830e-01 0.000000e+00)
0.136432      	(0.000000e+00 -4.448312e-01 0.000000e+00)
0.136472      	(0.000000e+00 -4.452797e-01 0.000000e+00)
0.136511      	(0.000000e+00 -4.457284e-01 0.000000e+00)
0.136551      	(0.000000e+00 -4.461772e-01 0.000000e+00)
0.136591      	(0.000000e+00 -4.466262e-01 0.000000e+00)
0.13663       	(0.000000e+00 -4.470753e-01 0.000000e+00)
0.13667       	(0.000000e+00 -4.475246e-01 0.000000e+00)
0.136709      	(0.000000e+00 -4.479689e-01 0.000000e+00)
0.136748      	(0.000000e+00 -4.484132e-01 0.000000e+00)
0.136788      	(0.000000e+00 -4.488578e-01 0.000000e+00)
0.136827      	(0.000000e+00 -4.493025e-01 0.000000e+00)
0.136866      	(0.000000e+00 -4.497473e-01 0.000000e+00)
0.136905      	(0.000000e+00 -4.501924e-01 0.000000e+00)
0.136944      	(0.000000e+00 -4.506376e-01 0.000000e+00)
0.136983      	(0.000000e+00 -4.510829e-01 0.000000e+00)
0.137023      	(0.000000e+00 -4.515285e-01 0.000000e+00)
0.137062      	(0.000000e+00 -4.519741e-01 0.000000e+00)
0.137101      	(0.000000e+00 -4.524200e-01 0.000000e+00)
0.13714       	(0.000000e+00 -4.528600e-01 0.000000e+00)
0.137178      	(0.000000e+00 -4.533003e-01 0.000000e+00)
0.137217      	(0.000000e+00 -4.537406e-01 0.000000e+00)
0.137256      	(0.000000e+00 -4.541812e-01 0.000000e+00)
0.137294      	(0.000000e+00 -4.546219e-01 0.000000e+00)
0.137333      	(0.000000e+00 -4.550627e-01 0.000000e+00)
0.137372      	(0.000000e+00 -4.555037e-01 0.000000e+00)
0.13741       	(0.000000e+00 -4.559449e-01 0.000000e+00)
0.137449      	(0.000000e+00 -4.563862e-01 0.000000e+00)
0.137488      	(0.000000e+00 -4.568276e-01 0.000000e+00)
0.137526      	(0.000000e+00 -4.572692e-01 0.000000e+00)
0.137565      	(0.000000e+00 -4.577110e-01 0.000000e+00)
0.137603      	(0.000000e+00 -4.581460e-01 0.000000e+00)
0.137641      	(0.000000e+00 -4.585812e-01 0.000000e+00)
0.137679      	(0.000000e+00 -4.590165e-01 0.000000e+00)
0.137717      	(0.000000e+00 -4.594520e-01 0.000000e+00)
0.137755      	(0.000000e+00 -4.598876e-01 0.000000e+00)
0.137793      	(0.000000e+00 -4.603233e-01 0.000000e+00)
0.137831      	(0.000000e+00 -4.607592e-01 0.000000e+00)
0.137869      	(0.000000e+00 -4.611953e-01 0.000000e+00)
0.137907      	(0.000000e+00 -4.616314e-01 0.000000e+00)
0.137945      	(0.000000e+00 -4.620678e-01 0.000000e+00)
0.137983      	(0.000000e+00 -4.625043e-01 0.000000e+00)
0.138021      	(0.000000e+00 -4.629409e-01 0.000000e+00)
0.138059      	(0.000000e+00 -4.633776e-01 0.000000e+00)
0.138098      	(0.000000e+00 -4.638145e-01 0.000000e+00)
0.138136      	(0.000000e+00 -4.642516e-01 0.000000e+00)
0.138173      	(0.000000e+00 -4.646801e-01 0.000000e+00)
0.13821       	(0.000000e+00 -4.651086e-01 0.000000e+00)
0.138247      	(0.000000e+00 -4.655374e-01 0.000000e+00)
0.138285      	(0.000000e+00 -4.659662e-01 0.000000e+00)
0.138322      	(0.000000e+00 -4.663952e-01 0.000000e+00)
0.138359      	(0.000000e+00 -4.668243e-01 0.000000e+00)
0.138397      	(0.000000e+00 -4.672536e-01 0.000000e+00)
0.138434      	(0.000000e+00 -4.676830e-01 0.000000e+00)
0.138471      	(0.000000e+00 -4.681125e-01 0.000000e+00)
0.138508      	(0.000000e+00 -4.685422e-01 0.000000e+00)
0.138546      	(0.000000e+00 -4.689720e-01 0.000000e+00)
0.138583      	(0.000000e+00 -4.694019e-01 0.000000e+00)
0.13862       	(0.000000e+00 -4.698320e-01 0.000000e+00)
0.138658      	(0.000000e+00 -4.702622e-01 0.000000e+00)
0.138695      	(0.000000e+00 -4.706925e-01 0.000000e+00)
0.138732      	(0.000000e+00 -4.711230e-01 0.000000e+00)
0.138769      	(0.000000e+00 -4.715536e-01 0.000000e+00)
0.138807      	(0.000000e+00 -4.719843e-01 0.000000e+00)
0.138844      	(0.000000e+00 -4.724152e-01 0.000000e+00)
0.13888       	(0.000000e+00 -4.728327e-01 0.000000e+00)
0.138916      	(0.000000e+00 -4.732503e-01 0.000000e+00)
0.138952      	(0.000000e+00 -4.736681e-01 0.000000e+00)
0.138989      	(0.000000e+00 -4.740860e-01 0.000000e+00)
0.139025      	(0.000000e+00 -4.745040e-01 0.000000e+00)
0.139061      	(0.000000e+00 -4.749221e-01 0.000000e+00)
0.139097      	(0.000000e+00 -4.753404e-01 0.000000e+00)
0.139133      	(0.000000e+00 -4.757587e-01 0.000000e+00)
0.139169      	(0.000000e+00 -4.761772e-01 0.000000e+00)
0.139205      	(0.000000e+00 -4.765958e-01 0.000000e+00)
0.139241      	(0.000000e+00 -4.770145e-01 0.000000e+00)
0.139278      	(0.000000e+00 -4.774334e-01 0.000000e+00)
0.139314      	(0.000000e+00 -4.778523e-01 0.000000e+00)
0.13935       	(0.000000e+00 -4.782714e-01 0.000000e+00)
0.139386      	(0.000000e+00 -4.786906e-01 0.000000e+00)
0.139422      	(0.000000e+00 -4.791099e-01 0.000000e+00)
0.139458      	(0.000000e+00 -4.795293e-01 0.000000e+00)
0.139494      	(0.000000e+00 -4.799489e-01 0.000000e+00)
0.13953       	(0.000000e+00 -4.803686e-01 0.000000e+00)
0.139567      	(0.000000e+00 -4.807883e-01 0.000000e+00)
0.139603      	(0.000000e+00 -4.812082e-01 0.000000e+00)
0.139639      	(0.000000e+00 -4.816282e-01 0.000000e+00)
